,Year,Month,Latitude,Longitude,Depth,Region,Coral_cover,Reef_complexity,SST,NPP,Wave_exposure,Habitat_type_classLV2,Coral_area_UFRTM_20km,Coral_area_UFRTM_200km,Depth_Sbrocco,Deepwater,FSA,Marina_slips_10km,Marina_slips_25km,Marine_reserve,Population_20km,Population_50km,Recreational_fishermen_50km,Tourist_fishing,SG_permits_50km,SG_charter_permits_25km,Total_gravity,Keys_Divisions,Nursery_mangroves,Commercial_pounds_landed,Pop_per_area_reef_20km,impact,HABITAT_CD,Diversity_index
79,2006,June,24.56808894,-82.95140822,18.48692221,DRY TORT,3.870913191,0.799182638,23.1010681,516.6928711,7.47068882,Aggregate Reef,42824,845681,-20.0,6746.803711,20342.13477,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,30705.89063,1511066.2,0.0,0.0,CONT_LR,0.732823748
80,2006,June,24.65172483,-82.95205852,16.40045767,DRY TORT,2.995423341,0.712414188,22.7417542,651.9084473,7.335536003,Aggregate Reef,51169,855541,-22.0,1414.213623,25927.41797,0,0,Open,0,0,0,0.0,0,0,28.0,Dry Tortugas,9100.171875,1511066.2,0.0,0.0,CONT_MR,0.921408215
81,2006,June,24.61416417,-82.94850074,7.135472155,DRY TORT,2.314467312,2.303964891,22.9294983,592.1347656,7.243233204,Individual or Aggregated Patch Reef,50947,853630,-9.0,3352.691162,22654.625,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,19212.74023,1511066.2,0.0,0.0,ISOL_HR,0.912285868
82,2006,June,24.65256664,-82.94891657,17.24967532,DRY TORT,8.250541126,0.924945887,22.7318054,655.3985596,7.316494942,Aggregate Reef,51169,858418,-22.0,1755.634888,26093.10156,0,0,Open,0,0,0,0.0,0,0,28.0,Dry Tortugas,5526.86377,1511066.2,0.0,0.0,CONT_MR,0.891858901
83,2006,June,24.65271808,-82.9462218,15.47398082,DRY TORT,9.417865707,1.00205036,22.7204529,658.6752319,7.314802647,Aggregate Reef,51169,860309,-20.0,1838.477661,26275.94531,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,3328.146484,1511066.2,0.0,0.0,CONT_MR,0.907718433
84,2006,June,24.63954123,-82.94280393,13.6580825,DRY TORT,3.258082497,0.627424749,22.7773682,638.5571289,7.309698105,Aggregate Reef,51169,862441,-16.0,2782.842773,24941.63086,0,0,Open,0,0,0,0.0,0,0,30.0,Dry Tortugas,5622.23291,1511066.2,0.0,0.0,CONT_LR,0.839528682
85,2006,June,24.65814173,-82.94263272,24.44527253,DRY TORT,8.729143493,3.036373749,22.6901489,671.6768799,7.367813587,Aggregate Reef,51169,864351,-26.0,1655.634888,27041.63086,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,ISOL_HR,0.412940441
86,2006,June,24.6554,-82.93912457,18.6189243,DRY TORT,38.79731076,2.063919323,22.6799866,670.602478,7.352590084,Aggregate Reef,51169,867493,-17.0,2121.320313,26907.31641,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_HR,0.532030549
87,2006,June,24.55619936,-82.93565053,16.15289079,DRY TORT,1.503211991,0.300642398,23.1320129,498.2753601,7.482180595,Aggregate Reef,42630,858257,-16.0,7878.174805,21403.6582,0,0,Open,0,0,0,0.0,0,0,30.0,Dry Tortugas,15316.25293,1511066.2,0.0,0.0,CONT_LR,0.948319026
88,2006,June,24.55780936,-82.93544132,13.50208333,DRY TORT,3.53125,3.091666667,23.1241089,501.0128479,7.483930111,Aggregate Reef,43215,858563,-16.0,8061.01709,21486.5,0,0,Open,0,0,0,0.0,0,0,30.0,Dry Tortugas,15205.23242,1511066.2,0.0,0.0,CONT_LR,0.909785982
89,2006,June,24.639367,-82.938,13.79921437,DRY TORT,2.007856341,0.612598204,22.7602478,642.121521,7.176062107,Aggregate Reef,51169,866626,-11.0,3282.842773,25148.73828,0,0,Open,0,0,0,0.0,0,0,30.0,Dry Tortugas,1193.924561,1511066.2,0.0,0.0,SPGR_LR,0.822935932
90,2006,June,24.55617384,-82.93466018,15.00154867,DRY TORT,3.476769912,2.5,23.1311584,498.2710571,7.476520538,Aggregate Reef,42840,859250,-16.0,7919.596191,21503.6582,0,0,Open,0,0,0,0.0,0,0,30.0,Dry Tortugas,14277.51074,1511066.2,0.0,0.0,CONT_LR,0.891036197
91,2006,June,24.63319793,-82.93511287,7.912390488,DRY TORT,5.976637463,0.752690864,22.782373,632.6062622,7.085579395,Pavement with Sand Channels,51169,868500,-5.0,3707.10669,24924.47266,0,0,Open,0,0,0,0.0,0,0,30.0,Dry Tortugas,848.869751,1511066.2,0.0,0.0,ISOL_MR,0.912397221
92,2006,June,24.6591907,-82.93603771,21.34166667,DRY TORT,11.53894928,2.504981884,22.6660706,679.9456787,7.334873676,Aggregate Reef,51169,870389,-21.0,2255.63501,27431.58008,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,ISOL_HR,0.503125923
93,2006,June,24.63500868,-82.93354038,7.855403868,DRY TORT,1.0,0.651080774,22.7696472,636.5895386,7.072694302,Pavement with Sand Channels,51169,869475,-11.0,3724.26416,25107.31641,0,0,Open,0,0,0,0.0,0,0,30.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_LR,0.84996228
94,2006,June,24.66107644,-82.93159887,18.36196581,DRY TORT,37.75747863,2.726655983,22.6512695,682.5211182,7.323096752,Aggregate Reef,51169,873937,-21.0,2338.477539,27797.26563,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_HR,0.349560613
95,2006,June,24.66366784,-82.93116717,17.81809524,DRY TORT,27.5,2.877513228,22.6457764,681.5349121,7.351933956,Aggregate Reef,51169,874989,-21.0,2079.898926,28138.6875,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_HR,0.270123871
96,2006,June,24.61068927,-82.92983287,9.569539078,DRY TORT,8.5,3.269038076,22.8779846,592.8284302,7.218639374,Individual or Aggregated Patch Reef,51169,870141,-10.0,5242.640625,24388.93945,0,0,Open,0,0,0,0.0,0,0,30.0,Dry Tortugas,1150.601563,1511066.2,0.0,0.0,ISOL_HR,0.926432145
97,2006,June,24.61200883,-82.92908113,10.90775862,DRY TORT,5.447737069,2.441487069,22.8660828,596.6323853,7.187041759,Individual or Aggregated Patch Reef,51169,871120,-10.0,5259.797852,24571.78125,0,0,Open,0,0,0,0.0,0,0,30.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,ISOL_MR,0.88598389
98,2006,June,24.65900869,-82.92962336,14.0,DRY TORT,10.81400438,1.571170678,22.64599,685.7306519,7.323536396,Aggregate Reef,51169,875405,-14.0,2621.320313,27680.10742,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_MR,0.785029916
99,2006,June,24.66147461,-82.9282688,16.78759124,DRY TORT,37.94708029,3.931569343,22.6404663,684.8728638,7.326659203,Aggregate Reef,51169,876478,-14.0,2362.741699,28021.5293,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_MR,0.699066564
100,2006,June,24.636617,-82.925983,5.851409245,DRY TORT,2.254227734,0.799718151,22.7328735,645.3562622,6.975297451,Aggregate Reef,51169,876493,-5.0,4441.421387,25990.1582,0,0,Open,0,0,0,0.0,0,0,30.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_LR,0.916155048
101,2006,June,24.63607469,-82.92435818,3.203236246,DRY TORT,2.505393743,1.202427184,22.7305542,644.9196777,6.962351799,Aggregate Reef,51169,877964,-5.0,4682.842773,26148.73828,0,0,Open,0,0,0,0.0,0,0,30.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,ISOL_MR,0.919722106
102,2006,June,24.639067,-82.923083,4.49505618,DRY TORT,6.512359551,1.723764045,22.7089478,652.7828979,7.011832237,Aggregate Reef,51169,879106,-5.0,4525.483398,26414.42188,0,0,Open,0,0,0,0.0,0,0,30.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_MR,0.899521879
103,2006,June,24.638933,-82.922683,5.985404789,DRY TORT,19.96959331,4.176928924,22.7089478,652.7828979,7.011832237,Aggregate Reef,51169,879106,-5.0,4525.483398,26414.42188,0,0,Open,0,0,0,0.0,0,0,30.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,ISOL_MR,0.918932533
104,2006,June,24.6987,-82.917533,15.31052632,DRY TORT,7.348684211,0.74254386,22.5703674,674.0522461,7.48352623,Aggregate Reef,51169,888290,-17.0,1555.634888,32577.16406,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_MR,0.906095685
105,2006,June,24.66824536,-82.913684,7.855223881,DRY TORT,6.880597015,0.894402985,22.5894104,696.475647,7.36191988,Aggregate Reef,51169,888892,-11.0,3514.213623,29342.84961,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_LR,0.764124597
106,2006,June,24.68277991,-82.91453246,12.75154525,DRY TORT,3.546357616,0.468046358,22.5775391,687.3040161,7.477478981,Aggregate Reef,51169,889380,-12.0,3000.0,30901.42773,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_MR,0.799548313
107,2006,June,24.69186694,-82.91216652,12.04983089,DRY TORT,4.12373168,0.493587937,22.56521,684.9041138,7.509962559,Aggregate Reef,51169,891613,-11.0,2545.584473,31984.27148,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_LR,0.856387718
108,2006,June,24.699983,-82.9117,14.5,DRY TORT,2.0,0.45,22.5551392,681.9602051,7.491230965,Aggregate Reef,51169,892959,-17.0,1838.477661,32925.69141,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_LR,0.895541175
109,2006,June,24.7019,-82.9083,14.65365854,DRY TORT,7.75,0.726829268,22.5466858,684.8449097,7.490298748,Aggregate Reef,51169,895395,-17.0,1797.056274,33349.95703,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_LR,0.912214288
110,2006,June,24.669317,-82.90115,6.616625917,DRY TORT,5.02607987,1.113691932,22.5709778,710.0219116,7.373095036,Individual or Aggregated Patch Reef,51169,897758,-11.0,4772.791992,29981.32813,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_LR,0.750897792
111,2006,June,24.62865836,-82.89755081,12.74593023,DRY TORT,12.5,2.809447674,22.7278381,646.0525513,6.937627792,Aggregate Reef,51169,897508,-11.0,7388.225098,28517.36719,0,0,Open,0,0,0,0.0,0,0,30.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,ISOL_HR,0.317375795
112,2006,June,24.6751158,-82.89899921,5.9,DRY TORT,3.744021739,1.37201087,22.5595947,709.7021484,7.40307045,Aggregate Reef,51169,898108,-9.0,4682.842773,30764.16992,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_MR,0.862368928
113,2006,June,24.708867,-82.8985,16.30319527,DRY TORT,8.178106509,0.70943787,22.5245911,696.7437134,7.488367081,Aggregate Reef,51169,898380,-18.0,1755.634888,34464.17188,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_LR,0.887967667
114,2006,June,24.59014906,-82.89506669,6.801131222,DRY TORT,2.764140271,0.626414027,22.9321533,558.7254028,7.3980093,Aggregate Reef,51169,896066,-8.0,9753.910156,27077.66992,0,0,Open,0,0,0,0.0,0,0,30.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,SPGR_LR,0.908687235
115,2006,June,24.58461848,-82.88853212,11.15619266,DRY TORT,4.38016055,0.723136468,22.9613586,546.2006836,7.383030891,Aggregate Reef,51169,898537,-8.0,10602.43848,27429.14063,0,0,Open,0,0,0,0.0,0,0,30.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,SPGR_LR,0.852501
116,2006,June,24.68146208,-82.89003054,9.007701284,DRY TORT,8.761960327,1.351108518,22.5354858,718.1395264,7.489782333,Aggregate Reef,51169,899645,-9.0,4800.0,31836.96289,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,ISOL_MR,0.889989133
117,2006,June,24.58920853,-82.88554473,9.817775091,DRY TORT,10.58887545,1.928355502,22.9355103,557.3609009,7.395072937,Aggregate Reef,51169,899149,-14.0,10695.33203,27936.24805,0,0,Open,0,0,0,0.0,0,0,30.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,SPGR_HR,0.873240735
118,2006,June,24.67459502,-82.88603094,4.778877888,DRY TORT,5.158635864,1.293267327,22.5413147,724.8121948,7.43490839,Individual or Aggregated Patch Reef,51169,900543,-14.0,5641.421387,31729.85547,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_LR,0.779380832
119,2006,June,24.701683,-82.88755,12.24929271,DRY TORT,3.746463547,0.623231774,22.505365,715.1668701,7.477198124,Aggregate Reef,51169,900429,-15.0,2600.0,34119.80469,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_LR,0.907458554
120,2006,June,24.715083,-82.885967,15.44437799,DRY TORT,13.16566986,1.180322967,22.5034729,714.6650391,7.491415501,Aggregate Reef,51169,901159,-20.0,1141.421387,35702.64844,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_LR,0.897417188
121,2006,June,24.71862614,-82.88085272,15.01360174,DRY TORT,12.78318825,1.029719804,22.4976135,721.7891235,7.490520954,Aggregate Reef,51169,902863,-20.0,841.4213867,36309.75391,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_LR,0.771671266
122,2006,June,24.705717,-82.877317,11.3,DRY TORT,12.5,1.3625,22.4856201,730.0986938,7.491684914,Aggregate Reef,51169,904110,-11.0,2407.10669,35075.44141,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_MR,0.883415961
123,2006,June,24.69147965,-82.87478735,10.09765808,DRY TORT,18.77790788,2.542505855,22.4892517,734.9456177,7.486105919,Aggregate Reef,51169,904555,-15.0,4089.949463,33616.86328,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,ISOL_HR,0.782740194
124,2006,June,24.71994944,-82.87621593,16.04744681,DRY TORT,12.68617021,1.145744681,22.4922119,729.5437012,7.486103535,Aggregate Reef,51133,904683,-16.0,848.5281372,36716.86328,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_MR,0.572756743
125,2006,June,24.70572518,-82.87314639,9.967677946,DRY TORT,12.35355893,1.290402567,22.4794556,735.9648438,7.493495941,Aggregate Reef,51169,905453,-11.0,2572.792236,35241.125,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_MR,0.927106372
126,2006,June,24.7193,-82.87285,15.5,DRY TORT,5.0,0.9,22.4878174,734.49823,7.485454082,Aggregate Reef,51127,905613,-16.0,1089.949463,36741.125,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_MR,0.750975376
127,2006,June,24.7193,-82.87285,14.6,DRY TORT,4.0,0.4,22.4878174,734.49823,7.485454082,Aggregate Reef,51127,905613,-16.0,1089.949463,36741.125,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_LR,0.594963433
128,2006,June,24.61344982,-82.869567,9.549468085,DRY TORT,13.75797872,3.249468085,22.7877747,622.7999878,7.122598171,Spur and Groove,51169,904342,-17.0,10499.49512,30654.625,0,0,Open,0,0,0,0.0,0,0,30.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,SPGR_HR,0.620212774
129,2006,June,24.6973,-82.870017,9.9,DRY TORT,7.0,2.25,22.470697,740.0511475,7.488614559,Individual or Aggregated Patch Reef,51169,906102,-12.0,3597.056397,34465.39063,0,0,Open,0,0,0,0.0,0,0,29.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,ISOL_HR,0.493140556
130,2006,June,24.7197,-82.8549,13.6,DRY TORT,0.0,0.2,22.4648682,734.7122803,7.479293823,Aggregate Reef,50793,908034,-14.0,1200.0,37586.71094,0,0,Open,0,0,0,0.0,0,0,31.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_MR,0.613793013
131,2006,June,24.7223071,-82.85155205,18.73821138,DRY TORT,14.05923345,1.058013937,22.4624573,734.5450439,7.477677822,Aggregate Reef,50443,908470,-25.0,1000.0,38010.97266,0,0,Open,0,0,0,0.0,0,0,31.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_MR,0.511765984
132,2006,June,24.72050831,-82.8367668,11.20089888,DRY TORT,4.257865169,0.978033708,22.4418274,731.1334839,7.468137264,Aggregate Reef,49761,911130,-9.0,1200.0,38783.76563,0,0,Open,0,0,0,0.0,0,0,31.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_HR,0.823603976
133,2006,June,24.7224,-82.835,17.4,DRY TORT,45.0,2.5,22.4401489,731.4984131,7.469070435,Aggregate Reef,49403,911358,-22.0,1041.421387,39066.60938,0,0,Open,0,0,0,0.0,0,0,31.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_HR,0.80529221
134,2006,June,24.622983,-82.830783,11.6,DRY TORT,15.0,1.0,22.7064148,621.0790405,7.448628426,Aggregate Reef,51169,910982,-24.0,12141.4209,35010.25781,0,0,Open,0,0,0,0.0,0,0,32.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,ISOL_HR,0.501322464
135,2006,June,24.6412461,-82.830933,9.146801347,DRY TORT,11.11672278,2.178731762,22.6405273,660.1913452,7.471906185,Aggregate Reef,51169,911198,-3.0,10141.4209,35838.6875,0,0,Open,0,0,0,0.0,0,0,32.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_HR,0.659942834
136,2006,June,24.62433515,-82.82573494,10.7521547,DRY TORT,3.564640884,0.643535912,22.7030579,618.7085571,7.465359211,Spur and Groove,51169,911566,-8.0,12265.68555,35651.67969,0,0,Open,0,0,0,0.0,0,0,32.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,SPGR_HR,0.7114279
137,2006,June,24.63415194,-82.82518382,5.99223301,DRY TORT,4.632281553,1.361347087,22.6665283,639.519104,7.506622791,Aggregate Reef,51169,911680,-8.0,11165.68555,36107.31641,0,0,Open,0,0,0,0.0,0,0,32.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_LR,0.822102185
138,2006,June,24.63882561,-82.82276627,6.950726257,DRY TORT,2.746368715,1.02972067,22.6497742,647.1853638,7.497844696,Aggregate Reef,51169,911916,-8.0,10748.52832,36514.42188,0,0,Open,0,0,0,0.0,0,0,32.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_MR,0.549536152
139,2006,June,24.62211626,-82.82135622,19.56220096,DRY TORT,8.75,2.045933014,22.7096802,612.1265259,7.468132019,Spur and Groove,51169,911936,-24.0,12631.37109,35968.83984,0,0,Open,0,0,0,0.0,0,0,32.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,ISOL_MR,0.755146388
140,2006,June,24.72360752,-82.82302509,19.44623656,DRY TORT,3.483870968,2.151612903,22.429071,729.8557739,7.469535828,Aggregate Reef,48257,912307,-19.0,1307.106812,40308.03125,0,0,Open,0,0,0,0.0,0,0,31.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_MR,0.561476528
141,2006,June,24.71547929,-82.82032361,5.090719258,DRY TORT,4.386600928,0.484350348,22.4251953,724.0132446,7.46638298,Aggregate Reef,49156,912528,-8.0,2331.37085,40235.23828,0,0,Open,0,0,0,0.0,0,0,31.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_LR,0.889387405
142,2006,June,24.71409072,-82.81466633,5.204008909,DRY TORT,6.849944321,0.730164254,22.421106,721.5783691,7.464485168,Aggregate Reef,48615,912919,-9.0,2679.898926,40793.81641,0,0,Open,0,0,0,0.0,0,0,31.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_LR,0.608740636
143,2006,June,24.62835,-82.80813303,12.8021327,DRY TORT,1.992890995,0.448933649,22.685907,615.0321045,7.506938457,Spur and Groove,51169,912859,-11.0,12089.44434,37558.78906,0,0,Open,0,0,0,0.0,0,0,32.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,SPGR_LR,0.805106983
144,2006,June,24.62987522,-82.80343164,12.59719626,DRY TORT,6.401869159,1.485981308,22.678949,614.4891357,7.505633354,Spur and Groove,51169,913305,-15.0,11682.33789,38141.62891,0,0,Open,0,0,0,0.0,0,0,32.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,SPGR_HR,0.877985649
145,2006,June,24.632367,-82.7978,21.6,DRY TORT,3.0,0.375,22.6683899,614.5134277,7.512639046,Aggregate Reef,51168,913803,-10.0,11133.80957,38865.89453,0,0,Open,0,0,0,0.0,0,0,32.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_LR,0.717355938
146,2006,June,24.71137679,-82.78573881,10.54362416,DRY TORT,10.26845638,1.724720358,22.4153076,706.7115479,7.461147308,Aggregate Reef,45488,914195,-12.0,3187.005859,43569.55078,0,0,Open,0,0,0,0.0,0,0,31.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,SPGR_LR,0.907854051
147,2006,June,24.659583,-82.7768,13.9,DRY TORT,7.5,1.35,22.5608154,643.7883301,7.523846626,Aggregate Reef,49232,914566,-18.0,7263.960938,42208.53516,0,0,Open,0,0,0,0.0,0,0,31.0,Dry Tortugas,0.0,1511066.2,0.0,0.0,CONT_MR,0.900303951
148,2006,July,24.45063326,-81.98626677,10.7,FLA KEYS,5.497794928,0.85016538,23.5597778,569.2696533,7.105249405,Aggregate Reef,93250,1035977,-23.0,1841.421387,5091.168945,0,391,Open,0,40545,7279,1.64903383,54,0,64.0,Marquesas,268509.125,1511066.2,0.0,0.205,CONT_LR,0.82704601
149,2006,July,24.44885799,-81.98290829,13.04976303,FLA KEYS,1.0,0.475118483,23.5729614,560.4069824,7.029623508,Aggregate Reef,92169,1036517,-23.0,1582.842773,5125.483398,0,391,Open,0,40545,7281,1.64903383,54,0,64.0,Marquesas,238142.6094,1511066.2,0.0,0.205,CONT_LR,0.9305838
150,2006,July,24.45105,-81.8955333,7.6,FLA KEYS,1.0,0.4,23.6067139,571.0809937,6.997813225,Pavement,86024,1051931,-18.0,1541.421387,4087.005859,0,723,Open,29872,42416,7925,1.661853319,70,126,69.0,Marquesas,140736.8438,1511066.2,0.34725193,0.37342367849068103,CONT_LR,0.868186059
151,2006,September,24.43821418,-81.88692595,21.73453237,FLA KEYS,12.44604317,1.24676259,23.6789185,505.0750732,7.190247536,Aggregate Reef,76277,1051967,-23.0,100.0,4407.106934,0,723,Open,28985,42416,7915,1.661853319,70,126,69.0,Marquesas,17962.5,1511066.2,0.379996591,0.379,SPGR_LR,0.215883564
152,2006,September,24.4595,-81.8760666,5.9,FLA KEYS,1.0,0.25,23.5654846,608.8492432,6.965797901,Pavement,90990,1054580,-6.0,1800.0,6501.219238,0,723,Open,36415,43043,8117,1.668975256,70,126,69.0,Marquesas,148414.6875,855670.2,0.400208814,0.37333656965598383,ISOL_LR,0.873939394
153,2006,September,24.44411299,-81.86112107,15.60150376,FLA KEYS,1.007518797,0.42612782,23.6628662,519.2657471,7.18117094,Pavement,85819,1055005,-27.0,100.0,7297.056152,0,723,Open,36271,43046,8117,1.668975256,70,126,74.0,Marquesas,6743.663086,855670.2,0.422645335,0.3739052778228078,SPGR_LR,0.844805118
154,2006,September,24.45611693,-81.85139474,9.284651163,FLA KEYS,6.26744186,0.451395349,23.6039063,564.9151611,6.946684837,Spur and Groove,90405,1056796,-20.0,900.0,8835.53418,0,723,Open,36927,43315,8195,1.66917874,70,126,74.0,Marquesas,41026.91797,855670.2,0.408461921,0.374,SPGR_LR,0.877245647
155,2006,July,24.4655334,-81.8122333,22.1,FLA KEYS,17.5,1.15,23.5992981,563.9512939,6.884587765,Aggregate Reef,94061,1060674,-30.0,482.8427124,4724.26416,0,733,Open,37294,44844,8752,1.697666492,70,126,126.0,Lower Keys,8245.104492,855670.2,0.396487386,0.382,SPGR_LR,0.070601072
156,2006,September,24.4682334,-81.7742666,21.2,FLA KEYS,7.5,1.65,23.6408325,547.3460083,6.942201614,Aggregate Reef,96066,1064442,-16.0,800.0,741.4213867,0,733,Open,39305,47933,9451,1.720253209,76,126,133.0,Lower Keys,14932.86914,855670.2,0.409145796,0.382,SPGR_LR,0.639690414
157,2006,September,24.54468436,-81.77085257,2.636632537,FLA KEYS,9.629692833,0.879010239,23.2952209,1154.893188,6.624815941,Pavement,153338,1069477,-2.0,6141.421387,8807.106445,723,733,Open,39521,48047,9482,1.720456693,76,126,133.0,Lower Keys,1847038.625,855670.2,0.257737808,0.3808086373806018,ISOL_MR,0.822525188
158,2006,September,24.47535,-81.7420666,6.6,FLA KEYS,0.5,0.65,23.6627747,555.5125122,6.434836864,Aggregate Reef,101581,1067540,-7.0,1407.106812,1465.685425,39,733,Open,39426,48047,9483,1.720456693,76,126,133.0,Lower Keys,217583.5156,855670.2,0.388123763,0.382,RUBB_LR,0.869122161
159,2006,July,24.47460874,-81.72679744,15.18513514,FLA KEYS,5.118243243,1.742905405,23.6988464,542.7590332,6.551766872,Pavement,102261,1068939,-11.0,800.0,700.0,39,733,Open,39427,48050,9483,1.720456693,76,126,133.0,Lower Keys,216244.0938,855670.2,0.385552654,0.3817862994613203,SPGR_LR,0.869907802
